Hour,Day,Month,Year,System load (MW),ORIS ID,Fuel,Marginal Cost ($/MWh),CO2 emissions rate (tons/MWh),NOx emisisons rate (tons/MWh),SO2 emissions rate (tons/MWh)
5,9,7,2016,77318.561,50555,GAS,20.615953333333334,0.6855287590872281,0.0008629482847622188,4.0040950801514565e-06
6,9,7,2016,77230.627,50497,GAS,20.70876826722338,0.6785060168960944,0.0002232150506150836,3.7770461443098155e-06
7,9,7,2016,77656.387,2840,COAL,21.502704936385957,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
8,9,7,2016,81466.23,55502,GAS,22.260876623376625,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
9,9,7,2016,87851.923,3149,COAL,23.49762520946244,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
10,9,7,2016,94629.273,55131,GAS,24.13216560509554,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
11,9,7,2016,100254.961,3140,COAL,24.582379916037024,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
12,9,7,2016,104583.904,3935,COAL,24.666825190204953,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
13,9,7,2016,107228.237,884,COAL,24.738610982744987,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
14,9,7,2016,109026.564,55285,GAS,24.789473684210527,0.4998194531971836,0.00045817103800387034,3.046897517190267e-06
15,9,7,2016,110344.688,1571,GAS,24.794767661503588,0.737325768232607,0.0007390138587819165,0.000298756439349211
16,9,7,2016,111587.351,1571,GAS,24.794767661503588,0.737325768232607,0.0007390138587819165,0.000298756439349211
17,9,7,2016,112470.289,1571,GAS,24.794767661503588,0.737325768232607,0.0007390138587819165,0.000298756439349211
18,9,7,2016,112534.382,1571,GAS,24.794767661503588,0.737325768232607,0.0007390138587819165,0.000298756439349211
19,9,7,2016,111111.715,1385,COAL,24.85617503450656,0.9446109432776311,0.000883522736838472,0.001832558334326451
20,9,7,2016,107791.459,1571,GAS,24.794767661503588,0.737325768232607,0.0007390138587819165,0.000298756439349211
21,9,7,2016,104041.772,3935,COAL,24.666825190204953,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
22,9,7,2016,101508.05,3935,COAL,24.666825190204953,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
23,9,7,2016,96422.575,2836,COAL,24.3333358677804,0.8745704595036948,0.0017229110705867952,0.007560246320238135
24,9,7,2016,89406.227,6094,COAL,26.616702706511944,0.8443146512304291,0.000715860000939111,0.0012780544325351128
1,10,7,2016,82408.695,55397,GAS,22.362358371800255,0.3888563746698085,3.633818296893843e-05,2.163913864036899e-06
2,10,7,2016,77144.641,50385,GAS,20.9568345323741,0.45745076131909373,8.483292041926837e-05,2.54390566100024e-06
3,10,7,2016,73463.818,594,COAL,19.077001307738836,0.852826788599051,0.0003648275171798328,0.0008237371398023901
4,10,7,2016,70945.846,55439,GAS,18.767360744107386,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
5,10,7,2016,69466.146,55239,GAS,18.531603945926197,0.5832792041690795,5.482159603354528e-05,3.245803801560447e-06
6,10,7,2016,68809.959,1556,GAS,18.31958195819582,0.5889610937666651,0.00018372644089271028,5.563429528956807e-06
7,10,7,2016,68341.667,54832,GAS,18.192174515235457,0.4158398966622033,9.794321343405521e-05,2.374345962170812e-06
8,10,7,2016,71963.086,3804,GAS,19.01849272299342,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
9,10,7,2016,78370.346,2840,COAL,21.502704936385957,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
10,10,7,2016,84814.147,3796,GAS,23.29012588512982,0.5478341347503777,0.000668078128595784,3.0485628088412635e-06
11,10,7,2016,90724.213,55503,GAS,23.615602864583334,0.3688218722521622,2.858895393556902e-05,2.0522860517213207e-06
12,10,7,2016,95711.536,55183,GAS,24.284357609561752,0.5810673314615505,0.0001085278469002118,3.2327798154500527e-06
13,10,7,2016,100040.64,3140,COAL,24.582379916037024,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
14,10,7,2016,103309.248,3935,COAL,24.666825190204953,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
15,10,7,2016,106171.061,884,COAL,24.738610982744987,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
16,10,7,2016,109070.058,55285,GAS,24.789473684210527,0.4998194531971836,0.00045817103800387034,3.046897517190267e-06
17,10,7,2016,111877.826,1571,GAS,24.794767661503588,0.737325768232607,0.0007390138587819165,0.000298756439349211
18,10,7,2016,113778.755,3797,COAL,25.148343031794553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
19,10,7,2016,113455.055,8102,COAL,25.414209804108943,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
20,10,7,2016,110453.067,3797,COAL,25.148343031794553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
21,10,7,2016,106236.76,1571,GAS,24.794767661503588,0.737325768232607,0.0007390138587819165,0.000298756439349211
22,10,7,2016,104230.935,884,COAL,24.738610982744987,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
23,10,7,2016,98242.444,2828,COAL,24.539270338278765,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
24,10,7,2016,90221.523,6094,COAL,26.616702706511944,0.8443146512304291,0.000715860000939111,0.0012780544325351128
1,11,7,2016,82711.506,55502,GAS,22.934415584415586,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
2,11,7,2016,77558.714,2840,COAL,21.502704936385957,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
3,11,7,2016,74562.407,56807,GAS,19.36046511627907,0.3723846846340778,2.6171567783401845e-05,2.07217501703363e-06
4,11,7,2016,72931.625,3804,GAS,19.01849272299342,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
5,11,7,2016,73180.606,3804,GAS,19.01849272299342,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
6,11,7,2016,75973.124,2393,GAS,20.864309210526315,0.6955926151731548,0.00022707787711679245,4.658007735729076e-06
7,11,7,2016,80581.251,10099,GAS,22.21003717472119,0.44734405915343556,0.00013727241630160516,2.4960670041296666e-06
8,11,7,2016,87574.28,1573,COAL,23.57140172853773,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
9,11,7,2016,94896.75,2408,COAL,24.3968272839027,0.9048786158615504,0.0004510422796596465,6.330780527028869e-05
10,11,7,2016,101743.236,3935,COAL,24.666825190204953,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
11,11,7,2016,108718.893,55131,GAS,24.894904458598724,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
12,11,7,2016,114701.037,8102,COAL,25.414209804108943,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
13,11,7,2016,120045.296,3136,COAL,26.148239638142716,0.8916391768606039,0.0012142722566074568,0.0020330581107828754
14,11,7,2016,124437.255,6094,COAL,26.616702706511944,0.8443146512304291,0.000715860000939111,0.0012780544325351128
15,11,7,2016,128008.669,1572,COAL,26.71208442012343,0.8322428302461496,0.0009946219394507327,0.0004346584926637931
16,11,7,2016,130773.01,8226,COAL,26.815124759889628,0.9258561126406624,0.001961659447088904,0.0009716364898926972
17,11,7,2016,132982.189,1554,COAL,26.965108946505225,0.8899208102233288,0.0004239782538763469,0.005916411185272287
18,11,7,2016,133765.808,56808,COAL,26.967700003719273,0.9446109432776311,0.000883522736838472,0.001832558334326451
19,11,7,2016,132172.39,876,COAL,26.981124793392326,0.9599667204982391,0.00031222354889804733,0.000450405103822119
20,11,7,2016,127889.725,6041,COAL,26.934573289029363,0.854842567992948,0.00035710988377033777,0.0004941104433684979
21,11,7,2016,122897.49,6094,COAL,26.616702706511944,0.8443146512304291,0.000715860000939111,0.0012780544325351128
22,11,7,2016,119113.585,3136,COAL,26.148239638142716,0.8916391768606039,0.0012142722566074568,0.0020330581107828754
23,11,7,2016,111053.059,3797,COAL,25.148343031794553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
24,11,7,2016,100536.022,3118,COAL,27.381493567933965,0.8806800303785528,0.0011203000694161803,0.0003659679550229549
1,12,7,2016,92123.504,2832,COAL,23.838828672080663,0.8204546871203815,0.000680106935606827,0.0013749046818091356
2,12,7,2016,85935.187,10030,GAS,23.09579237288136,0.4704713201790631,8.183792733682309e-05,2.6391484963725086e-06
3,12,7,2016,81777.975,55347,GAS,22.34081395348837,0.5493006151423199,0.00015352444280185534,3.0604426755411425e-06
4,12,7,2016,79391.716,2840,COAL,21.502704936385957,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
5,12,7,2016,79086.212,2840,COAL,21.502704936385957,0.9498585507993426,0.0011964601995765765,0.0010026955717612614
6,12,7,2016,81742.73,55502,GAS,22.367532467532467,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
7,12,7,2016,86268.599,3149,COAL,23.49762520946244,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
8,12,7,2016,93605.566,3948,COAL,24.120728358454265,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
9,12,7,2016,100972.408,3935,COAL,24.666825190204953,0.8781214045351431,0.00040525221451080223,0.0003395181542398692
10,12,7,2016,107946.51,55183,GAS,24.81201593625498,0.5810673314615505,0.0001085278469002118,3.2327798154500527e-06
11,12,7,2016,115524.204,55736,GAS,25.63872069554417,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
12,12,7,2016,121996.518,6094,COAL,26.616702706511944,0.8443146512304291,0.000715860000939111,0.0012780544325351128
13,12,7,2016,127531.947,8226,COAL,26.815124759889628,0.9258561126406624,0.001961659447088904,0.0009716364898926972
14,12,7,2016,131807.481,6041,COAL,26.934573289029363,0.854842567992948,0.00035710988377033777,0.0004941104433684979
15,12,7,2016,134406.965,876,COAL,26.981124793392326,0.9599667204982391,0.00031222354889804733,0.000450405103822119
16,12,7,2016,135489.933,876,COAL,26.981124793392326,0.9599667204982391,0.00031222354889804733,0.000450405103822119
17,12,7,2016,136365.116,54,GAS,27.06011975471925,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
18,12,7,2016,135944.263,54,GAS,27.06011975471925,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
19,12,7,2016,134399.496,54,GAS,27.06011975471925,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
20,12,7,2016,130210.744,876,COAL,26.981124793392326,0.9599667204982391,0.00031222354889804733,0.000450405103822119
21,12,7,2016,125469.595,6041,COAL,26.934573289029363,0.854842567992948,0.00035710988377033777,0.0004941104433684979
22,12,7,2016,122061.962,6094,COAL,26.616702706511944,0.8443146512304291,0.000715860000939111,0.0012780544325351128
23,12,7,2016,114370.711,6264,COAL,25.455257142857146,0.8761628999668939,0.00046295415794401763,0.0006171167491034634
24,12,7,2016,104770.769,6018,COAL,27.712063222089924,0.965592138834514,0.0008770680093595985,0.0006695166893064794
1,13,7,2016,96337.314,2828,COAL,24.539270338278765,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
2,13,7,2016,90451.88,55392,GAS,23.88235294117647,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
3,13,7,2016,86437.788,3149,COAL,23.49762520946244,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
4,13,7,2016,84090.422,55397,GAS,22.896978598405372,0.3888563746698085,3.633818296893843e-05,2.163913864036899e-06
5,13,7,2016,83839.032,55397,GAS,22.896978598405372,0.3888563746698085,3.633818296893843e-05,2.163913864036899e-06
6,13,7,2016,86937.926,1573,COAL,23.57140172853773,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
7,13,7,2016,91875.591,3948,COAL,24.120728358454265,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
8,13,7,2016,98683.997,3140,COAL,24.582379916037024,0.8803133143567544,0.0017031805355596425,0.0015568331541498445
9,13,7,2016,105208.438,3936,COAL,24.74328394936022,0.9446109432776311,0.000883522736838472,0.001832558334326451
10,13,7,2016,110921.831,3797,COAL,25.148343031794553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
11,13,7,2016,117053.857,6019,COAL,26.054900715226808,0.8056003697084246,0.0009221439376164531,0.0016849567660211248
12,13,7,2016,122766.592,3136,COAL,26.148239638142716,0.8916391768606039,0.0012142722566074568,0.0020330581107828754
13,13,7,2016,127946.008,1572,COAL,26.71208442012343,0.8322428302461496,0.0009946219394507327,0.0004346584926637931
14,13,7,2016,132078.173,6041,COAL,26.934573289029363,0.854842567992948,0.00035710988377033777,0.0004941104433684979
15,13,7,2016,134810.302,876,COAL,26.981124793392326,0.9599667204982391,0.00031222354889804733,0.000450405103822119
16,13,7,2016,135341.338,876,COAL,26.981124793392326,0.9599667204982391,0.00031222354889804733,0.000450405103822119
17,13,7,2016,135355.767,876,COAL,26.981124793392326,0.9599667204982391,0.00031222354889804733,0.000450405103822119
18,13,7,2016,134878.718,876,COAL,26.981124793392326,0.9599667204982391,0.00031222354889804733,0.000450405103822119
19,13,7,2016,132738.483,1554,COAL,26.965108946505225,0.8899208102233288,0.0004239782538763469,0.005916411185272287
20,13,7,2016,129055.117,1554,COAL,26.965108946505225,0.8899208102233288,0.0004239782538763469,0.005916411185272287
21,13,7,2016,125011.187,1572,COAL,26.71208442012343,0.8322428302461496,0.0009946219394507327,0.0004346584926637931
22,13,7,2016,121530.391,3136,COAL,26.148239638142716,0.8916391768606039,0.0012142722566074568,0.0020330581107828754
23,13,7,2016,113309.333,8102,COAL,25.414209804108943,0.8743871015972867,0.00048622354127319986,0.0013287935788085493
24,13,7,2016,103663.8,54,GAS,27.50048599254539,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
1,14,7,2016,95362.966,3948,COAL,24.120728358454265,0.8756968910381868,0.00040708128675755683,0.0004340320836665558
2,14,7,2016,89404.916,3149,COAL,23.49762520946244,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
3,14,7,2016,85357.485,55397,GAS,22.63187159043223,0.3888563746698085,3.633818296893843e-05,2.163913864036899e-06
4,14,7,2016,83202.576,55347,GAS,22.56476744186046,0.5493006151423199,0.00015352444280185534,3.0604426755411425e-06
5,14,7,2016,83113.91,55347,GAS,22.56476744186046,0.5493006151423199,0.00015352444280185534,3.0604426755411425e-06
6,14,7,2016,86237.243,3796,GAS,23.29012588512982,0.5478341347503777,0.000668078128595784,3.0485628088412635e-06
7,14,7,2016,91734.883,2832,COAL,23.838828672080663,0.8204546871203815,0.000680106935606827,0.0013749046818091356
8,14,7,2016,99053.894,2408,COAL,24.3968272839027,0.9048786158615504,0.0004510422796596465,6.330780527028869e-05
9,14,7,2016,106190.052,884,COAL,24.738610982744987,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
10,14,7,2016,113273.579,3797,COAL,25.148343031794553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
11,14,7,2016,120692.016,6019,COAL,26.054900715226808,0.8056003697084246,0.0009221439376164531,0.0016849567660211248
12,14,7,2016,127059.815,1572,COAL,26.71208442012343,0.8322428302461496,0.0009946219394507327,0.0004346584926637931
13,14,7,2016,132325.282,876,COAL,26.981124793392326,0.9599667204982391,0.00031222354889804733,0.000450405103822119
14,14,7,2016,136771.05,3809,COAL,27.16676027414183,0.8386280591487245,0.0020231640144773937,0.00669977969099865
15,14,7,2016,139416.974,54,GAS,27.22733786220993,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
16,14,7,2016,140809.924,3118,COAL,27.381493567933965,0.8806800303785528,0.0011203000694161803,0.0003659679550229549
17,14,7,2016,140684.622,883,COAL,27.32877399982481,0.9578586830879502,0.0005396603956484802,0.001432869593071918
18,14,7,2016,140458.148,3118,COAL,27.381493567933965,0.8806800303785528,0.0011203000694161803,0.0003659679550229549
19,14,7,2016,139413.183,3118,COAL,27.381493567933965,0.8806800303785528,0.0011203000694161803,0.0003659679550229549
20,14,7,2016,135485.567,54,GAS,27.22733786220993,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
21,14,7,2016,130347.097,876,COAL,26.981124793392326,0.9599667204982391,0.00031222354889804733,0.000450405103822119
22,14,7,2016,126661.793,8226,COAL,26.815124759889628,0.9258561126406624,0.001961659447088904,0.0009716364898926972
23,14,7,2016,118438.116,55736,GAS,25.827433628318584,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
24,14,7,2016,108517.179,3122,COAL,28.034044638998314,0.8942433720178699,0.0015533338853889037,0.0028185668431152814
1,15,7,2016,100112.108,2828,COAL,24.539270338278765,0.8506963285085356,0.0003810023954049212,0.0009330471445360562
2,15,7,2016,93597.722,2832,COAL,23.838828672080663,0.8204546871203815,0.000680106935606827,0.0013749046818091356
3,15,7,2016,88960.087,3796,GAS,23.29012588512982,0.5478341347503777,0.000668078128595784,3.0485628088412635e-06
4,15,7,2016,86041.083,3130,COAL,22.60558789685977,0.9446109432776311,0.000883522736838472,0.001832558334326451
5,15,7,2016,85187.332,54844,GAS,22.603861517976032,0.45358548279222416,0.00011562361579462716,2.9095107786080995e-06
6,15,7,2016,87667.884,55701,GAS,23.203545638945233,0.3616721682139293,3.6085471427839804e-05,2.012548072792665e-06
7,15,7,2016,92181.834,1573,COAL,23.57140172853773,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
8,15,7,2016,98977.658,2408,COAL,24.3968272839027,0.9048786158615504,0.0004510422796596465,6.330780527028869e-05
9,15,7,2016,106470.897,884,COAL,24.738610982744987,0.9759992968039829,0.0004656192569509562,0.0019941375265123368
10,15,7,2016,113106.72,3797,COAL,25.148343031794553,0.8283966254236865,0.0002748295317499467,0.00027458494174628867
11,15,7,2016,118997.843,6264,COAL,25.455257142857146,0.8761628999668939,0.00046295415794401763,0.0006171167491034634
12,15,7,2016,123628.948,3136,COAL,26.148239638142716,0.8916391768606039,0.0012142722566074568,0.0020330581107828754
13,15,7,2016,127207.421,54,GAS,26.423782974630274,0.6578011906144533,0.00020875331588125027,4.3790131867614234e-06
14,15,7,2016,130640.351,6094,COAL,26.616702706511944,0.8443146512304291,0.000715860000939111,0.0012780544325351128
15,15,7,2016,132522.402,7836,GAS,26.808126410835214,0.5775297992071684,0.0001809078803674467,3.2117690249591833e-06
16,15,7,2016,133074.858,7836,GAS,26.808126410835214,0.5775297992071684,0.0001809078803674467,3.2117690249591833e-06
17,15,7,2016,132819.592,8226,COAL,26.815124759889628,0.9258561126406624,0.001961659447088904,0.0009716364898926972
18,15,7,2016,131793.535,8226,COAL,26.815124759889628,0.9258561126406624,0.001961659447088904,0.0009716364898926972
